Date,AAPL,WMT,TSLA,GE,`MZN,DB
2015-11-04 00:00:00-05:00,27.389968872070312,16.08173370361328,15.442000389099121,124.16915130615234,,21.36757469177246
2015-11-05 00:00:00-05:00,27.26370620727539,16.147859573364258,15.451333045959473,124.58948516845703,,21.198116302490234
2015-11-06 00:00:00-05:00,27.295270919799805,16.194700241088867,15.490667343139648,125.76640319824219,,21.329059600830078
2015-11-09 00:00:00-05:00,27.184785842895508,16.114797592163086,15.022000312805176,125.05186462402344,,20.99013900756836
2015-11-10 00:00:00-05:00,26.3280086517334,16.167142868041992,14.433333396911621,126.6072006225586,,20.612699508666992
2015-11-11 00:00:00-05:00,26.179203033447266,15.86407470703125,14.60533332824707,128.91897583007812,,20.43553352355957
2015-11-12 00:00:00-05:00,26.09126853942871,15.690502166748047,14.196000099182129,126.7752914428711,,20.034988403320312
2015-11-13 00:00:00-05:00,25.329185485839844,15.54448413848877,13.812666893005371,127.2796859741211,,19.649850845336914
2015-11-16 00:00:00-05:00,25.74403953552246,15.943975448608398,14.287332534790039,127.61597442626953,,19.719175338745117
2015-11-17 00:00:00-05:00,25.633560180664062,16.508777618408203,14.266667366027832,127.44782257080078,,19.58052635192871
2015-11-18 00:00:00-05:00,26.44525146484375,16.78704833984375,14.73799991607666,128.2884979248047,,20.1351318359375
2015-11-19 00:00:00-05:00,26.781198501586914,16.723678588867188,14.786666870117188,127.23761749267578,,20.373916625976562
2015-11-20 00:00:00-05:00,26.8984432220459,16.550106048583984,14.667332649230957,128.87696838378906,,19.93485450744629
2015-11-23 00:00:00-05:00,26.548967361450195,16.60245132446289,14.516667366027832,128.5827178955078,,19.603633880615234
2015-11-24 00:00:00-05:00,26.803754806518555,16.508777618408203,14.550000190734863,128.87696838378906,,19.503496170043945
2015-11-25 00:00:00-05:00,26.612104415893555,16.596948623657227,15.309332847595215,127.61597442626953,,19.549713134765625
2015-11-27 00:00:00-05:00,26.562498092651367,16.50051498413086,15.440667152404785,127.61597442626953,,19.542011260986328
2015-11-30 00:00:00-05:00,26.6729679107666,16.21122169494629,15.350666999816895,125.85054779052734,,19.788501739501953
2015-12-01 00:00:00-05:00,26.456525802612305,16.25255584716797,15.812666893005371,126.81730651855469,,20.165939331054688
2015-12-02 00:00:00-05:00,26.2175235748291,16.210878372192383,15.465999603271484,125.97665405273438,,19.57282257080078
2015-12-03 00:00:00-05:00,25.97402572631836,16.402576446533203,15.513999938964844,126.22879791259766,,19.5266056060791
2015-12-04 00:00:00-05:00,26.837566375732422,16.574825286865234,15.358667373657227,128.16244506835938,,19.634443283081055
2015-12-07 00:00:00-05:00,26.668460845947266,16.808195114135742,15.408666610717773,127.65797424316406,,19.434173583984375
2015-12-08 00:00:00-05:00,26.657196044921875,16.560932159423828,15.114666938781738,126.90139770507812,,18.810245513916016
2015-12-09 00:00:00-05:00,26.0687198638916,16.427581787109375,14.968000411987305,128.07833862304688,,18.825651168823242
2015-12-10 00:00:00-05:00,26.19272804260254,16.547040939331055,15.137999534606934,128.8348846435547,,18.710107803344727
2015-12-11 00:00:00-05:00,25.51857566833496,16.491479873657227,14.468000411987305,127.19561004638672,,17.8550968170166
2015-12-14 00:00:00-05:00,25.360755920410156,16.777633666992188,14.571999549865723,127.19561004638672,,17.816585540771484
2015-12-15 00:00:00-05:00,24.912063598632812,16.56926155090332,14.739333152770996,127.44782257080078,,18.00145149230957
2015-12-16 00:00:00-05:00,25.103713989257812,16.75263023376465,15.633999824523926,130.2220916748047,,18.371187210083008
2015-12-17 00:00:00-05:00,24.571605682373047,16.385908126831055,15.559332847595215,129.3751220703125,,18.194021224975586
2015-12-18 00:00:00-05:00,23.906469345092773,16.349790573120117,15.36400032043457,128.23165893554688,,17.970640182495117
2015-12-21 00:00:00-05:00,24.199581146240234,16.544267654418945,15.503999710083008,128.73988342285156,,18.217130661010742
2015-12-22 00:00:00-05:00,24.177038192749023,16.819305419921875,15.329999923706055,129.12106323242188,,18.332670211791992
2015-12-23 00:00:00-05:00,24.488182067871094,16.97209930419922,15.313332557678223,131.06907653808594,,18.841054916381836
2015-12-24 00:00:00-05:00,24.357406616210938,16.899883270263672,15.371333122253418,130.56080627441406,,18.871868133544922
2015-12-28 00:00:00-05:00,24.084592819213867,16.877649307250977,15.263333320617676,130.85731506347656,,18.841054916381836
2015-12-29 00:00:00-05:00,24.51749610900879,17.1165771484375,15.812666893005371,132.46656799316406,,19.156871795654297
2015-12-30 00:00:00-05:00,24.19731903076172,17.136024475097656,15.87266731262207,131.49252319335938,,18.8487606048584
2015-12-31 00:00:00-05:00,23.73286247253418,17.03045082092285,16.000667572021484,131.916015625,,18.60226821899414
2016-01-04 00:00:00-05:00,23.75315284729004,17.074905395507812,14.894000053405762,130.0526885986328,,18.093883514404297
2016-01-05 00:00:00-05:00,23.157915115356445,17.480531692504883,14.895333290100098,130.1797332763672,,18.086183547973633
2016-01-06 00:00:00-05:00,22.704723358154297,17.655548095703125,14.602666854858398,128.10467529296875,,17.82428550720215
2016-01-07 00:00:00-05:00,21.746482849121094,18.066720962524414,14.376667022705078,122.68402099609375,,17.500768661499023
2016-01-08 00:00:00-05:00,21.86147117614746,17.65277099609375,14.066666603088379,120.48193359375,,17.023195266723633
2016-01-11 00:00:00-05:00,22.215452194213867,17.841693878173828,13.856666564941406,121.03244018554688,,17.469959259033203
2016-01-12 00:00:00-05:00,22.537874221801758,17.67499351501465,13.998000144958496,121.2865219116211,,17.662527084350586
2016-01-13 00:00:00-05:00,21.958417892456055,17.202699661254883,13.354000091552734,119.59257507324219,,17.077117919921875
2016-01-14 00:00:00-05:00,22.43866729736328,17.519412994384766,13.745332717895508,123.065185546875,,16.95387077331543
2016-01-15 00:00:00-05:00,21.89979362487793,17.20548439025879,13.666000366210938,120.65127563476562,,16.145078659057617
2016-01-19 00:00:00-05:00,21.793827056884766,17.380512237548828,13.64799976348877,120.65127563476562,,15.72912311553955
2016-01-20 00:00:00-05:00,21.823131561279297,16.902660369873047,13.24666690826416,118.57620239257812,,14.889519691467285
2016-01-21 00:00:00-05:00,21.712663650512695,17.191593170166016,13.33133316040039,121.07474517822266,,14.311808586120605
2016-01-22 00:00:00-05:00,22.86705780029297,17.416629791259766,13.50333309173584,119.59257507324219,,14.681543350219727
2016-01-25 00:00:00-05:00,22.420629501342773,17.627761840820312,13.092000007629395,118.74560546875,,13.764908790588379
2016-01-26 00:00:00-05:00,22.544639587402344,17.780569076538086,12.904000282287598,119.88899230957031,,14.373430252075195
2016-01-27 00:00:00-05:00,21.063310623168945,17.766685485839844,12.538000106811523,118.57620239257812,,14.18856143951416
2016-01-28 00:00:00-05:00,21.214370727539062,17.841693878173828,12.646666526794434,119.46549987792969,,13.680179595947266
2016-01-29 00:00:00-05:00,21.9471435546875,18.436233520507812,12.74666690826416,123.2345199584961,,13.780314445495605
2016-02-01 00:00:00-05:00,21.741968154907227,18.752948760986328,13.129332542419434,121.2865219116211,,13.741800308227539
2016-02-02 00:00:00-05:00,21.302305221557617,18.57514762878418,12.185333251953125,119.59257507324219,,13.048548698425293
2016-02-03 00:00:00-05:00,21.723934173583984,18.411222457885742,11.565333366394043,121.41355895996094,,12.825167655944824
2016-02-04 00:00:00-05:00,21.898487091064453,18.45290184020996,11.688667297363281,123.57334899902344,,13.06395435333252
2016-02-05 00:00:00-05:00,21.313617706298828,18.61403465270996,10.84000015258789,120.863037109375,,13.010034561157227
2016-02-08 00:00:00-05:00,21.53804588317871,18.58624839782715,9.866000175476074,119.2961196899414,,11.9701566696167
2016-02-09 00:00:00-05:00,21.53350830078125,18.28342628479004,9.883333206176758,119.76197814941406,,11.846911430358887
2016-02-10 00:00:00-05:00,21.37028694152832,18.277873992919922,9.57800006866455,119.8466567993164,,12.486245155334473
2016-02-11 00:00:00-05:00,21.241071701049805,18.147294998168945,10.031332969665527,116.2470474243164,,11.94704818725586
2016-02-12 00:00:00-05:00,21.306819915771484,18.38622283935547,10.06933307647705,119.67725372314453,,13.387471199035645
2016-02-16 00:00:00-05:00,21.90755271911621,18.30843162536621,10.344667434692383,122.21821594238281,,13.218011856079102
2016-02-17 00:00:00-05:00,22.24305534362793,18.366775512695312,11.245332717895508,124.2508773803711,,13.811125755310059
2016-02-18 00:00:00-05:00,21.821407318115234,17.813913345336914,11.118000030517578,123.14986419677734,,13.164090156555176
2016-02-19 00:00:00-05:00,21.77153968811035,17.963930130004883,11.10533332824707,122.8957748413086,,13.01773738861084
2016-02-22 00:00:00-05:00,21.96195411682129,18.233417510986328,11.849332809448242,124.54737091064453,,13.395174980163574
2016-02-23 00:00:00-05:00,21.465505599975586,18.469575881958008,11.814000129699707,123.74278259277344,,12.848274230957031
2016-02-24 00:00:00-05:00,21.785137176513672,18.647367477416992,11.933333396911621,122.64165496826172,,12.663410186767578
2016-02-25 00:00:00-05:00,21.93475341796875,18.902965545654297,12.495332717895508,124.77604675292969,,12.917600631713867
2016-02-26 00:00:00-05:00,21.9687557220459,18.477903366088867,12.689332962036133,125.50174713134766,,13.341256141662598
2016-02-29 00:00:00-05:00,21.918888092041016,18.43067741394043,12.795332908630371,124.39185333251953,,13.241119384765625
2016-03-01 00:00:00-05:00,22.789384841918945,18.46401023864746,12.423333168029785,127.55072784423828,,13.795720100402832
2016-03-02 00:00:00-05:00,22.839262008666992,18.394554138183594,12.555999755859375,128.83132934570312,,14.419649124145508
2016-03-03 00:00:00-05:00,23.009275436401367,18.375106811523438,13.049332618713379,129.0021209716797,,15.028169631958008
2016-03-04 00:00:00-05:00,23.351579666137695,18.55290985107422,13.402667045593262,130.02667236328125,,15.136008262634277
2016-03-07 00:00:00-05:00,23.09315299987793,18.861297607421875,13.685999870300293,129.30091857910156,,14.997359275817871
2016-03-08 00:00:00-05:00,22.902732849121094,18.902965545654297,13.506667137145996,128.31912231445312,,14.63532543182373
2016-03-09 00:00:00-05:00,22.923137664794922,18.900175094604492,13.914667129516602,128.2764434814453,,14.61992073059082
2016-03-10 00:00:00-05:00,22.934471130371094,18.8665828704834,13.678667068481445,127.80685424804688,,14.843300819396973
2016-03-11 00:00:00-05:00,23.181562423706055,18.799413681030273,13.833333015441895,129.51437377929688,,15.8831787109375
2016-03-14 00:00:00-04:00,23.240503311157227,18.85259437561035,14.34333324432373,129.215576171875,,15.860071182250977
2016-03-15 00:00:00-04:00,23.70748519897461,19.056901931762695,14.555999755859375,129.25823974609375,,15.521149635314941
2016-03-16 00:00:00-04:00,24.022598266601562,19.028913497924805,14.795332908630371,128.78866577148438,,14.87411117553711
2016-03-17 00:00:00-04:00,23.984058380126953,18.877784729003906,15.092000007629395,132.16098022460938,,14.72775936126709
2016-03-18 00:00:00-04:00,24.011255264282227,18.737842559814453,15.515999794006348,131.990234375,,14.843300819396973
2016-03-21 00:00:00-04:00,24.00899314880371,19.023313522338867,15.887999534606934,132.71595764160156,,14.689248085021973
2016-03-22 00:00:00-04:00,24.19261360168457,18.995325088500977,15.616000175476074,132.58787536621094,,14.411943435668945
2016-03-23 00:00:00-04:00,24.05886459350586,18.88058090209961,14.838666915893555,132.63059997558594,,13.865045547485352
2016-03-24 00:00:00-04:00,23.954586029052734,19.031713485717773,15.183333396911621,132.80136108398438,,13.510716438293457
2016-03-28 00:00:00-04:00,23.845775604248047,19.065296173095703,15.350666999816895,134.4234619140625,,13.56463623046875
2016-03-29 00:00:00-04:00,24.410236358642578,19.04010772705078,15.342000007629395,134.38076782226562,,13.441390991210938
2016-03-30 00:00:00-04:00,24.8364200592041,19.255615234375,15.12600040435791,135.8748016357422,,13.1871976852417
2016-03-31 00:00:00-04:00,24.707202911376953,19.168855667114258,15.317999839782715,135.7041015625,,13.048548698425293
2016-04-01 00:00:00-04:00,24.933897018432617,19.328386306762695,15.839332580566406,136.3017120361328,,13.148683547973633
2016-04-04 00:00:00-04:00,25.190059661865234,19.33957862854004,16.465999603271484,133.31361389160156,,12.894493103027344
2016-04-05 00:00:00-04:00,24.89309310913086,19.210834503173828,17.031333923339844,132.24636840820312,,12.270565032958984
2016-04-06 00:00:00-04:00,25.15378761291504,19.322786331176758,17.69466781616211,131.9048614501953,,12.44773006439209
2016-04-07 00:00:00-04:00,24.605194091796875,19.093290328979492,17.14666748046875,130.75234985351562,,11.870020866394043
2016-04-08 00:00:00-04:00,24.632400512695312,19.048505783081055,16.67133331298828,131.43531799316406,,12.224349975585938
2016-04-11 00:00:00-04:00,24.71400260925293,18.863786697387695,16.661333084106445,131.09385681152344,,12.262862205505371
2016-04-12 00:00:00-04:00,25.035905838012695,19.255615234375,16.521333694458008,131.52072143554688,,12.324484825134277
2016-04-13 00:00:00-04:00,25.398616790771484,19.353578567504883,16.968666076660156,132.24636840820312,,13.372066497802734
2016-04-14 00:00:00-04:00,25.412214279174805,19.255615234375,16.790666580200195,132.4171600341797,,13.310443878173828
2016-04-15 00:00:00-04:00,24.90216064453125,19.328386306762695,16.96733283996582,132.45980834960938,,13.325849533081055
2016-04-18 00:00:00-04:00,24.364898681640625,19.552289962768555,16.92533302307129,132.58787536621094,,13.626258850097656
2016-04-19 00:00:00-04:00,24.235685348510742,19.527097702026367,16.4913330078125,132.97213745117188,,13.741800308227539
2016-04-20 00:00:00-04:00,24.28555679321289,19.370361328125,16.6646671295166,132.97213745117188,,14.419649124145508
2016-04-21 00:00:00-04:00,24.022598266601562,19.163259506225586,16.55266761779785,132.24636840820312,,14.381134986877441
2016-04-22 00:00:00-04:00,23.956851959228516,19.233230590820312,16.916667938232422,131.30728149414062,,14.550596237182617
2016-04-25 00:00:00-04:00,23.820837020874023,19.443132400512695,16.788000106811523,130.9657440185547,,13.972885131835938
2016-04-26 00:00:00-04:00,23.655349731445312,19.395559310913086,16.916000366210938,131.9048614501953,,14.358023643493652
2016-04-27 00:00:00-04:00,22.175050735473633,19.429141998291016,16.764667510986328,132.03298950195312,,14.65073299407959
2016-04-28 00:00:00-04:00,21.497238159179688,19.286405563354492,16.513999938964844,131.9048614501953,,14.989655494689941
2016-04-29 00:00:00-04:00,21.250139236450195,18.7154541015625,16.05066680908203,131.26454162597656,,14.604515075683594
2016-05-02 00:00:00-04:00,21.227476119995117,18.91696548461914,16.1200008392334,131.86221313476562,,14.234780311584473
2016-05-03 00:00:00-04:00,21.576581954956055,18.7518367767334,15.48799991607666,130.75234985351562,,13.356661796569824
2016-05-04 00:00:00-04:00,21.352155685424805,18.80501365661621,14.837332725524902,128.36181640625,,13.248822212219238
2016-05-05 00:00:00-04:00,21.265487670898438,18.81060791015625,14.10200023651123,127.59339904785156,,12.840572357177734
2016-05-06 00:00:00-04:00,21.146888732910156,19.1016845703125,14.328666687011719,128.5752410888672,,13.025439262390137
2016-05-09 00:00:00-04:00,21.162857055664062,19.29759979248047,13.928000450134277,127.50810241699219,,12.879085540771484
2016-05-10 00:00:00-04:00,21.306543350219727,19.252824783325195,13.912667274475098,130.1119842529297,,13.210308074951172
2016-05-11 00:00:00-04:00,21.098995208740234,18.722797393798828,13.93066692352295,129.51437377929688,,12.86368179321289
2016-05-12 00:00:00-04:00,20.60407066345215,18.84684181213379,13.8186674118042,128.44720458984375,,12.786652565002441
2016-05-13 00:00:00-04:00,20.645132064819336,18.30836296081543,13.840666770935059,126.52625274658203,,12.624896049499512
2016-05-16 00:00:00-04:00,21.41145133972168,18.61284065246582,13.88599967956543,127.89226531982422,,12.609488487243652
2016-05-17 00:00:00-04:00,21.322505950927734,18.35347557067871,13.644000053405762,126.82505798339844,,12.44773006439209
2016-05-18 00:00:00-04:00,21.566543579101562,17.803709030151367,14.07800006866455,126.39817810058594,,12.90219497680664
2016-05-19 00:00:00-04:00,21.484437942504883,19.509376525878906,14.347332954406738,125.33097839355469,,12.933006286621094
2016-05-20 00:00:00-04:00,21.717073440551758,19.695444107055664,14.685333251953125,126.18478393554688,,13.025439262390137
2016-05-23 00:00:00-04:00,21.993040084838867,19.593948364257812,14.414667129516602,125.88595581054688,,13.040844917297363
2016-05-24 00:00:00-04:00,22.328304290771484,19.802574157714844,14.52733325958252,127.42269897460938,,13.379770278930664
